,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
12886,Thol,Thol,23.0674,72.5121,India,IN,IND,Gujarāt,,42699.0,1356681416
12906,Barpeta,Barpeta,26.32,91.0,India,IN,IND,Assam,,42649.0,1356659123
12910,Kharik,Kharik,25.3679,87.0026,India,IN,IND,Bihār,,42638.0,1356788245
12926,Sālār,Salar,23.7748,88.1026,India,IN,IND,West Bengal,,42594.0,1356546647
12937,Jājpur,Jajpur,21.214,86.107,India,IN,IND,Odisha,,42555.0,1356107882
12941,Allūru,Alluru,15.1336,78.4975,India,IN,IND,Andhra Pradesh,,42545.0,1356074737
12950,Kadalur,Kadalur,11.1333,75.8167,India,IN,IND,Kerala,,42516.0,1356058623
12957,Jambughoda,Jambughoda,22.3667,73.7167,India,IN,IND,Gujarāt,,42476.0,1356054890
12966,Kārsiyāng,Karsiyang,26.8778,88.2772,India,IN,IND,West Bengal,,42446.0,1356532333
12981,Bhatpalli,Bhatpalli,18.4293,79.8635,India,IN,IND,Telangāna,,42387.0,1356737115
12988,Thān,Than,22.5667,71.1833,India,IN,IND,Gujarāt,,42351.0,1356711533
12990,Laungowāl,Laungowal,30.2167,75.6833,India,IN,IND,Punjab,,42346.0,1356675083
13016,Akbarpur,Akbarpur,26.4333,82.5403,India,IN,IND,Uttar Pradesh,,42248.0,1356710855
13020,Palladam,Palladam,10.99,77.2,India,IN,IND,Tamil Nādu,,42225.0,1356233434
13027,Kārmegh,Karmegh,26.5307,86.4263,India,IN,IND,Bihār,,42203.0,1356646949
13046,Anakaputtur,Anakaputtur,12.9823,80.1282,India,IN,IND,Tamil Nādu,,42131.0,1356301119
13049,Dildārnagar,Dildarnagar,25.4309,83.6665,India,IN,IND,Uttar Pradesh,,42121.0,1356868786
13053,Kālol,Kalol,22.606,73.463,India,IN,IND,Gujarāt,,42100.0,1356923566
13060,Pratāpgarh,Pratapgarh,24.03,74.78,India,IN,IND,Rājasthān,,42079.0,1356078917
13081,Nāthdwāra,Nathdwara,24.93,73.82,India,IN,IND,Rājasthān,,42016.0,1356606458
13091,Muttayyāpuram,Muttayyapuram,8.7498,78.1311,India,IN,IND,Tamil Nādu,,41993.0,1356214142
13096,Nāikankudi,Naikankudi,9.843,77.1519,India,IN,IND,Kerala,,41980.0,1356231114
13120,Barauli,Barauli,26.3815,84.5872,India,IN,IND,Bihār,,41877.0,1356793711
13138,Diamond Harbour,Diamond Harbour,22.191,88.1905,India,IN,IND,West Bengal,,41802.0,1356247896
13146,Sūrampatti,Surampatti,11.3411,77.6956,India,IN,IND,Tamil Nādu,,41782.0,1356169572
13153,Nārāyanpet,Narayanpet,16.7445,77.496,India,IN,IND,Telangāna,,41752.0,1356282239
13160,Saidpur Dabra,Saidpur Dabra,25.3207,87.1793,India,IN,IND,Bihār,,41734.0,1356771686
13195,Berubāri,Berubari,26.3603,88.7152,India,IN,IND,West Bengal,,41593.0,1356337976
13199,Rājgīr,Rajgir,25.03,85.42,India,IN,IND,Bihār,,41587.0,1356823690
13208,Indi,Indi,17.1773,75.9526,India,IN,IND,Karnātaka,,41556.0,1356047992
13210,Rajaori,Rajaori,33.3767,74.3122,India,IN,IND,Jammu and Kashmīr,,41552.0,1356109150
13221,Nalhāti,Nalhati,24.294,87.839,India,IN,IND,West Bengal,,41534.0,1356705146
13224,Sānand,Sanand,22.98,72.38,India,IN,IND,Gujarāt,,41530.0,1356038288
13234,Kodīnar,Kodinar,20.86,70.8,India,IN,IND,Gujarāt,,41492.0,1356105422
13235,Sagauli,Sagauli,26.7639,84.7434,India,IN,IND,Bihār,,41490.0,1356836241
13236,Golāghāt,Golaghat,26.52,93.97,India,IN,IND,Assam,,41489.0,1356013906
13237,Pīleru,Pileru,13.6549,78.9471,India,IN,IND,Andhra Pradesh,,41489.0,1356034538
13247,Memāri,Memari,23.2,88.12,India,IN,IND,West Bengal,,41451.0,1356560015
13258,Kendrāparha,Kendraparha,20.5,86.42,India,IN,IND,Odisha,,41404.0,1356476101
13268,Naini Tal,Naini Tal,29.3919,79.4542,India,IN,IND,Uttarākhand,,41377.0,1356070793
13282,Rāmganj Mandi,Ramganj Mandi,24.6472,75.9444,India,IN,IND,Rājasthān,,41328.0,1356742923
13298,Jayamkondacholapuram,Jayamkondacholapuram,11.2127,79.3637,India,IN,IND,Tamil Nādu,,41273.0,1356333547
13299,Cherupulasshēri,Cherupulassheri,10.8793,76.3148,India,IN,IND,Kerala,,41267.0,1356632601
13323,Trikarpūr North,Trikarpur North,12.1439,75.1789,India,IN,IND,Kerala,,41201.0,1356094546
13324,Shutayil,Shutayil,12.1439,75.1789,India,IN,IND,Kerala,,41201.0,1356626164
13325,Agar,Agar,23.7118,76.0157,India,IN,IND,Madhya Pradesh,,41193.0,1356322371
13332,Peddapalli,Peddapalli,18.6162,79.3832,India,IN,IND,Telangāna,,41171.0,1356814846
13339,Bilāsipāra,Bilasipara,26.2328,90.2341,India,IN,IND,Assam,,41145.0,1356018787
13347,Paliā Kalān,Palia Kalan,28.45,80.5833,India,IN,IND,Uttar Pradesh,,41126.0,1356677252
13349,Hālol,Halol,22.5,73.47,India,IN,IND,Gujarāt,,41108.0,1356085463
13351,Kallār,Kallar,9.85,77.1333,India,IN,IND,Kerala,,41103.0,1356679068
13393,Patti,Patti,31.28,74.86,India,IN,IND,Punjab,,40976.0,1356157475
13412,Dhamdāha,Dhamdaha,25.7435,87.1835,India,IN,IND,Bihār,,40916.0,1356885272
13420,Talukkara,Talukkara,10.95,75.9097,India,IN,IND,Kerala,,40884.0,1356936127
13431,Tālcher,Talcher,20.95,85.23,India,IN,IND,Odisha,,40841.0,1356034796
13438,Qādiān,Qadian,31.8192,75.3764,India,IN,IND,Punjab,,40827.0,1356976129
13441,Pāmban,Pamban,9.279,79.2109,India,IN,IND,Tamil Nādu,,40822.0,1356135474
13452,Vavveru,Vavveru,14.5594,79.8725,India,IN,IND,Andhra Pradesh,,40776.0,1356094343
13461,Buddh Gaya,Buddh Gaya,24.6981,84.9869,India,IN,IND,Bihār,,40731.0,1356203235
13481,Kadūr,Kadur,13.5529,76.0116,India,IN,IND,Karnātaka,,40674.0,1356837882
13483,Mundakkal,Mundakkal,11.3244,75.9928,India,IN,IND,Kerala,,40670.0,1356137745
13484,Sherghāti,Sherghati,24.5617,84.7953,India,IN,IND,Bihār,,40666.0,1356992433
13508,Pilāni,Pilani,28.37,75.6,India,IN,IND,Rājasthān,,40590.0,1356536081
13512,Nowgong,Nowgong,25.0574,79.4381,India,IN,IND,Madhya Pradesh,,40580.0,1356528828
13519,Jānjgīr,Janjgir,22.017,82.567,India,IN,IND,Chhattīsgarh,,40561.0,1356057826
13534,Erramvāripālem,Erramvaripalem,15.8495,80.3861,India,IN,IND,Andhra Pradesh,,40482.0,1356046821
13544,Krishnarājāsāgara,Krishnarajasagara,12.4398,76.3828,India,IN,IND,Karnātaka,,40435.0,1356899885
13551,Mārākkara,Marakkara,10.95,76.0333,India,IN,IND,Kerala,,40404.0,1356510983
13554,Channarāyapatna,Channarayapatna,12.902,76.364,India,IN,IND,Karnātaka,,40400.0,1356209573
13561,Pālampur,Palampur,32.1097,76.5366,India,IN,IND,Himāchal Pradesh,,40385.0,1356150389
13568,Jhābua,Jhabua,22.7677,74.5909,India,IN,IND,Madhya Pradesh,,40361.0,1356050748
13570,Vellakkovil,Vellakkovil,10.93,77.72,India,IN,IND,Tamil Nādu,,40359.0,1356075546
13578,Sabalgarh,Sabalgarh,26.25,77.4,India,IN,IND,Madhya Pradesh,,40333.0,1356895146
13592,Murtajāpur,Murtajapur,20.73,77.51,India,IN,IND,Mahārāshtra,,40295.0,1356183552
13594,Peringalam,Peringalam,11.7137,75.586,India,IN,IND,Kerala,,40292.0,1356994414
13612,Merta,Merta,26.65,74.0333,India,IN,IND,Rājasthān,,40221.0,1356932259
13613,Uttarkāshi,Uttarkashi,30.73,78.45,India,IN,IND,Uttarākhand,,40220.0,1356765143
13624,Maihar,Maihar,24.262,80.761,India,IN,IND,Madhya Pradesh,,40192.0,1356415420
13625,Begamganj,Begamganj,23.5992,78.3406,India,IN,IND,Madhya Pradesh,,40191.0,1356623727
13631,Tiruchendūr,Tiruchendur,8.4946,78.1219,India,IN,IND,Tamil Nādu,,40171.0,1356944816
13647,Kīlakkarai,Kilakkarai,9.2314,78.7848,India,IN,IND,Tamil Nādu,,40143.0,1356066542
13648,Kālimpong,Kalimpong,27.06,88.47,India,IN,IND,West Bengal,,40143.0,1356392969
13656,Phulwāria,Phulwaria,25.4697,85.9847,India,IN,IND,Bihār,,40122.0,1356889067
13665,Kakrāla,Kakrala,27.8922,79.1953,India,IN,IND,Uttar Pradesh,,40081.0,1356458479
13672,Kunigal,Kunigal,13.0232,77.0252,India,IN,IND,Karnātaka,,40052.0,1356196460
13673,Mailapur,Mailapur,13.021,77.938,India,IN,IND,Karnātaka,,40050.0,1356629438
13674,Varkkallai,Varkkallai,8.7433,76.6968,India,IN,IND,Kerala,,40048.0,1356117903
13678,Mayyanād,Mayyanad,8.8391,76.6469,India,IN,IND,Kerala,,40039.0,1356163927
13679,Panaji,Panaji,15.4989,73.8278,India,IN,IND,Goa,admin,40017.0,1356909212
13704,Chikodi,Chikodi,16.43,74.6,India,IN,IND,Karnātaka,,40000.0,1356759185
13705,Rājgarh,Rajgarh,22.68,74.95,India,IN,IND,Madhya Pradesh,,40000.0,1356869217
13706,Sindgi,Sindgi,16.92,76.234,India,IN,IND,Karnātaka,,40000.0,1356158626
13707,Wādegaon,Wadegaon,20.34,76.51,India,IN,IND,Mahārāshtra,,40000.0,1356687519
13708,Sardulgarh,Sardulgarh,29.697,75.2388,India,IN,IND,Punjab,,40000.0,1356456046
13709,Samālkha,Samalkha,29.23,77.02,India,IN,IND,Haryāna,,40000.0,1356715099
13710,Junnar,Junnar,19.2,73.88,India,IN,IND,Mahārāshtra,,40000.0,1356521815
13711,Salaiya,Salaiya,23.1,80.12,India,IN,IND,Madhya Pradesh,,40000.0,1356518313
13749,Rāmdurg,Ramdurg,15.95,75.3,India,IN,IND,Karnātaka,,39841.0,1356423687
13768,Amudālavalasa,Amudalavalasa,18.4167,83.9,India,IN,IND,Andhra Pradesh,,39799.0,1356850881
13773,Atmakūr,Atmakur,15.8779,78.5884,India,IN,IND,Andhra Pradesh,,39794.0,1356989044
13812,Kovvūr,Kovvur,17.017,81.731,India,IN,IND,Andhra Pradesh,,39667.0,1356652394
13828,Bāsudebpur,Basudebpur,21.1197,86.729,India,IN,IND,Odisha,,39607.0,1356095666
13866,Pachrūkha,Pachrukha,26.7373,84.8861,India,IN,IND,Bihār,,39474.0,1356336852
13878,Lālganj,Lalganj,25.87,85.18,India,IN,IND,Bihār,,39432.0,1356027316
13879,Islāmpur,Islampur,25.1407,85.2059,India,IN,IND,Bihār,,39425.0,1356357667
13891,Khāchrod,Khachrod,23.4232,75.2819,India,IN,IND,Madhya Pradesh,,39382.0,1356269056
13894,Bādepalli,Badepalli,16.7549,78.1443,India,IN,IND,Telangāna,,39374.0,1356533455
13895,Sijua,Sijua,23.7762,86.3303,India,IN,IND,Jhārkhand,,39372.0,1356762860
13904,Seram,Seram,17.1786,77.29,India,IN,IND,Karnātaka,,39341.0,1356028650
13907,Vādāsinor,Vadasinor,22.95,73.33,India,IN,IND,Gujarāt,,39330.0,1356439905
13925,Jogbani,Jogbani,26.3961,87.2597,India,IN,IND,Bihār,,39281.0,1356464438
13936,Solan,Solan,30.905,77.097,India,IN,IND,Himāchal Pradesh,,39256.0,1356105721
13937,Hailākāndi,Hailakandi,24.6839,92.561,India,IN,IND,Assam,,39255.0,1356671360
13942,Erattukulakkada,Erattukulakkada,8.9,76.8833,India,IN,IND,Kerala,,39244.0,1356161212
13944,Nawābganj,Nawabganj,28.54,79.633,India,IN,IND,Uttar Pradesh,,39241.0,1356385416
13949,Ayirāpuram,Ayirapuram,9.88,76.3,India,IN,IND,Kerala,,39214.0,1356725281
13973,Idangansālai,Idangansalai,11.6272,77.989,India,IN,IND,Tamil Nādu,,39118.0,1356168712
13978,Chittaranjan,Chittaranjan,23.87,86.87,India,IN,IND,West Bengal,,39098.0,1356842137
13989,Partāpnagar,Partapnagar,25.4145,87.0787,India,IN,IND,Bihār,,39050.0,1356507539
13994,Revelganj,Revelganj,25.78,84.67,India,IN,IND,Bihār,,39039.0,1356423322
14001,Amla,Amla,21.9248,78.1279,India,IN,IND,Madhya Pradesh,,39009.0,1356126635
14012,Betamcherla,Betamcherla,15.4667,78.1667,India,IN,IND,Andhra Pradesh,,38994.0,1356573340
14032,Nallūr,Nallur,11.1003,77.3914,India,IN,IND,Tamil Nādu,,38933.0,1356163914
14038,Penumūr,Penumur,13.3667,79.1833,India,IN,IND,Andhra Pradesh,,38912.0,1356599733
14041,Wālājāpet,Walajapet,12.9255,79.3652,India,IN,IND,Tamil Nādu,,38907.0,1356584798
14048,Tuvāgudi,Tuvagudi,10.7526,78.8298,India,IN,IND,Tamil Nādu,,38887.0,1356229997
14055,Dwārka,Dwarka,22.2464,68.9667,India,IN,IND,Gujarāt,,38873.0,1356276872
14057,Birmitrapur,Birmitrapur,22.4,84.7667,India,IN,IND,Odisha,,38870.0,1356055853
14059,Pehowa,Pehowa,29.98,76.58,India,IN,IND,Haryāna,,38853.0,1356877923
14075,Nūrpur,Nurpur,29.15,78.4,India,IN,IND,Uttar Pradesh,,38806.0,1356076131
14082,Mehidpur,Mehidpur,23.4888,75.658,India,IN,IND,Madhya Pradesh,,38780.0,1356586110
14101,Tinnanūr,Tinnanur,13.1145,80.0271,India,IN,IND,Tamil Nādu,,38718.0,1356411606
14115,Vetapālem,Vetapalem,15.78,80.32,India,IN,IND,Andhra Pradesh,,38671.0,1356538116
14124,Paravūrkambolam,Paravurkambolam,8.81,76.6702,India,IN,IND,Kerala,,38649.0,1356164027
14140,Vengat,Vengat,11.8828,75.5351,India,IN,IND,Kerala,,38606.0,1356069880
14169,Rājula,Rajula,21.05,71.43,India,IN,IND,Gujarāt,,38489.0,1356495012
14186,Mahādeopur,Mahadeopur,18.7316,79.9837,India,IN,IND,Telangāna,,38451.0,1356631182
14201,Melmadai,Melmadai,9.9264,78.1503,India,IN,IND,Tamil Nādu,,38409.0,1356234550
14202,Buchireddipālem,Buchireddipalem,14.538,79.875,India,IN,IND,Andhra Pradesh,,38405.0,1356799521
14237,Khairtal,Khairtal,27.8346,76.6388,India,IN,IND,Rājasthān,,38298.0,1356005235
14245,Tāki,Taki,22.59,88.92,India,IN,IND,West Bengal,,38263.0,1356065941
14273,Porur,Porur,13.0356,80.1582,India,IN,IND,Tamil Nādu,,38179.0,1356112242
14274,Pallipram,Pallipram,11.15,75.9,India,IN,IND,Kerala,,38166.0,1356149733
14280,Karuvambram,Karuvambram,11.0158,76.1131,India,IN,IND,Kerala,,38153.0,1356447666
14297,Shankarpur Khawās,Shankarpur Khawas,25.2016,87.1496,India,IN,IND,Bihār,,38092.0,1356813629
14303,Thakraha,Thakraha,26.7419,84.2562,India,IN,IND,Uttar Pradesh,,38063.0,1356337463
14311,Dubrājpur,Dubrajpur,23.8,87.38,India,IN,IND,West Bengal,,38041.0,1356740995
14319,Gurais,Gurais,34.6333,74.8333,India,IN,IND,Jammu and Kashmīr,,37992.0,1356628089
14335,Goribidnūr,Goribidnur,13.6111,77.5167,India,IN,IND,Karnātaka,,37947.0,1356312142
14347,Srīnagar,Srinagar,30.22,78.78,India,IN,IND,Uttarākhand,,37911.0,1356107519
14353,Dhanera,Dhanera,24.52,72.02,India,IN,IND,Gujarāt,,37893.0,1356117721
14371,Pen,Pen,18.75,73.08,India,IN,IND,Mahārāshtra,,37852.0,1356056191
14388,Cheyyār,Cheyyar,12.662,79.5435,India,IN,IND,Tamil Nādu,,37802.0,1356916080
14389,Pathanāmthitta,Pathanamthitta,9.2648,76.787,India,IN,IND,Kerala,,37802.0,1356059485
14400,Charaut,Charaut,26.5322,85.7942,India,IN,IND,Bihār,,37775.0,1356303082
14407,Rāni,Rani,25.5564,85.9021,India,IN,IND,Bihār,,37763.0,1356670123
14414,Manali,Manali,13.1667,80.2667,India,IN,IND,Tamil Nādu,,37748.0,1356866268
14417,Mamun,Mamun,32.2824,75.6983,India,IN,IND,Punjab,,37746.0,1356488565
14419,Coondapoor,Coondapoor,13.6313,74.6902,India,IN,IND,Karnātaka,,37740.0,1356009987
14423,Gomoh,Gomoh,23.8735,86.1516,India,IN,IND,Jhārkhand,,37734.0,1356304811
14428,Aklera,Aklera,24.42,76.57,India,IN,IND,Rājasthān,,37714.0,1356575696
14438,Rāwatbhāta,Rawatbhata,24.93,75.58,India,IN,IND,Rājasthān,,37701.0,1356539481
14439,Satānā,Satana,20.5797,74.216,India,IN,IND,Mahārāshtra,,37701.0,1356628559
14442,Basavana Bāgevādi,Basavana Bagevadi,16.5728,75.9725,India,IN,IND,Karnātaka,,37699.0,1356236898
14455,Huzūrābād,Huzurabad,18.2,79.42,India,IN,IND,Telangāna,,37656.0,1356139547
14460,Attingal,Attingal,8.68,76.83,India,IN,IND,Kerala,,37648.0,1356261188
14461,Hatta,Hatta,24.1341,79.6012,India,IN,IND,Madhya Pradesh,,37638.0,1356546540
14473,Malavalli,Malavalli,12.38,77.08,India,IN,IND,Karnātaka,,37601.0,1356817840
14533,Sārangpur,Sarangpur,23.57,76.47,India,IN,IND,Madhya Pradesh,,37435.0,1356423978
14534,Sandūr,Sandur,15.1,76.55,India,IN,IND,Karnātaka,,37431.0,1356076024
14536,Kanigiri,Kanigiri,15.4,79.5167,India,IN,IND,Andhra Pradesh,,37420.0,1356020350
14548,Jaito,Jaito,30.4509,74.8829,India,IN,IND,Punjab,,37377.0,1356115096
14551,Phulbāni,Phulbani,20.47,84.23,India,IN,IND,Odisha,,37371.0,1356638918
14572,Lahār,Lahar,26.194,78.9414,India,IN,IND,Madhya Pradesh,,37293.0,1356298512
14576,Pilibangan,Pilibangan,29.4888,74.0748,India,IN,IND,Rājasthān,,37288.0,1356290166
14585,Gajendragarh,Gajendragarh,15.7363,75.9698,India,IN,IND,Karnātaka,,37258.0,1356054157
14586,Jāle,Jale,26.38,85.72,India,IN,IND,Bihār,,37256.0,1356021966
14588,Paravūr Tekkumbhāgam,Paravur Tekkumbhagam,8.811,76.669,India,IN,IND,Kerala,,37245.0,1356176530
14599,Vettūr,Vettur,8.7178,76.7444,India,IN,IND,Kerala,,37219.0,1356875279
14606,Chunār,Chunar,25.13,82.9,India,IN,IND,Uttar Pradesh,,37185.0,1356052239
14612,Ratia,Ratia,29.6833,75.575,India,IN,IND,Haryāna,,37152.0,1356141622
14613,Kadiyam,Kadiyam,16.9167,81.8333,India,IN,IND,Andhra Pradesh,,37149.0,1356803625
14619,Bahādurganj,Bahadurganj,26.2617,87.8244,India,IN,IND,Bihār,,37115.0,1356729142
14635,Jagdīspur,Jagdispur,25.4674,84.4204,India,IN,IND,Bihār,,37072.0,1356873599
14641,Sitalkuchi,Sitalkuchi,26.1697,89.1914,India,IN,IND,West Bengal,,37052.0,1356022394
14645,Pujali,Pujali,22.4679,88.1452,India,IN,IND,West Bengal,,37047.0,1356010831
14661,Dargot,Dargot,31.2411,76.9358,India,IN,IND,Himāchal Pradesh,,37000.0,1356799289
14662,Dāchepalle,Dachepalle,16.6,79.7333,India,IN,IND,Andhra Pradesh,,37000.0,1356157736
14673,Nakodar,Nakodar,31.1275,75.4781,India,IN,IND,Punjab,,36973.0,1356952491
14680,Lūnāvāda,Lunavada,23.1333,73.6167,India,IN,IND,Gujarāt,,36954.0,1356006899
14691,Dālkola,Dalkola,25.8767,87.8414,India,IN,IND,West Bengal,,36930.0,1356729017
14692,Bindki,Bindki,26.03,80.6,India,IN,IND,Uttar Pradesh,,36926.0,1356401700
14695,Kānkuria,Kankuria,24.6523,87.9604,India,IN,IND,West Bengal,,36925.0,1356994427
14702,Vavur,Vavur,11.2167,75.9083,India,IN,IND,Kerala,,36909.0,1356128187
14712,Musiri,Musiri,10.9518,78.4434,India,IN,IND,Tamil Nādu,,36882.0,1356096058
14717,Pāthri,Pathri,19.25,76.45,India,IN,IND,Mahārāshtra,,36853.0,1356093977
14725,Kesavapuram,Kesavapuram,8.4212,76.9996,India,IN,IND,Tamil Nādu,,36836.0,1356205247
14727,Mahē,Mahe,11.7011,75.5367,India,IN,IND,Kerala,,36828.0,1356686273
14747,Tuensang,Tuensang,26.2716,94.8314,India,IN,IND,Nāgāland,,36774.0,1356103704
14748,Mulavana,Mulavana,8.9936,76.6765,India,IN,IND,Kerala,,36774.0,1356164033
14751,Manoli,Manoli,15.78,75.12,India,IN,IND,Karnātaka,,36765.0,1356767918
14754,Lakshmeshwar,Lakshmeshwar,15.13,75.47,India,IN,IND,Karnātaka,,36754.0,1356038836
14760,Zīra,Zira,30.97,74.99,India,IN,IND,Punjab,,36732.0,1356805271
14763,Kāramadai,Karamadai,11.2428,76.9617,India,IN,IND,Tamil Nādu,,36718.0,1356284368
14775,Robertsganj,Robertsganj,24.7,83.07,India,IN,IND,Uttar Pradesh,,36689.0,1356141088
14780,Thāna Bhawan,Thana Bhawan,29.5833,77.4167,India,IN,IND,Uttar Pradesh,,36669.0,1356100133
14790,Hojāi,Hojai,26.0,92.87,India,IN,IND,Assam,,36638.0,1356286275
14803,Kidangazhi,Kidangazhi,11.0333,76.1,India,IN,IND,Kerala,,36602.0,1356776257
14817,Nemmara,Nemmara,10.5934,76.6006,India,IN,IND,Kerala,,36549.0,1356082649
14820,Punārakh,Punarakh,25.493,85.8054,India,IN,IND,Bihār,,36541.0,1356365373
14823,Patāmundai,Patamundai,20.57,86.57,India,IN,IND,Odisha,,36528.0,1356395507
14834,Kodaikānal,Kodaikanal,10.23,77.48,India,IN,IND,Tamil Nādu,,36501.0,1356350123
14837,Chelora,Chelora,11.8892,75.4293,India,IN,IND,Kerala,,36500.0,1356072717
14844,Ichchāpuram,Ichchapuram,19.12,84.7,India,IN,IND,Andhra Pradesh,,36493.0,1356662616
14857,Pūrna,Purna,19.18,77.05,India,IN,IND,Mahārāshtra,,36433.0,1356140147
14869,Maur,Maur,30.0833,75.25,India,IN,IND,Punjab,,36356.0,1356076094
14891,Nargund,Nargund,15.72,75.38,India,IN,IND,Karnātaka,,36291.0,1356088988
14899,Parappur,Parappur,11.0335,76.0001,India,IN,IND,Kerala,,36270.0,1356754912
14904,Kotma,Kotma,23.2038,81.979,India,IN,IND,Madhya Pradesh,,36263.0,1356862503
14948,Nellāya,Nellaya,10.8729,76.289,India,IN,IND,Kerala,,36146.0,1356750745
14955,Bālarāmpuram,Balarampuram,8.3833,77.0833,India,IN,IND,Kerala,,36134.0,1356644868
14959,Dīnhāta,Dinhata,26.13,89.47,India,IN,IND,West Bengal,,36124.0,1356871105
14960,Dighwāra,Dighwara,25.7443,85.01,India,IN,IND,Bihār,,36124.0,1356011381
14962,Garhākota,Garhakota,23.7791,79.1432,India,IN,IND,Madhya Pradesh,,36119.0,1356671679
14995,Vempalle,Vempalle,14.3667,78.4667,India,IN,IND,Andhra Pradesh,,36031.0,1356134721
14996,Wai,Wai,17.95,73.89,India,IN,IND,Mahārāshtra,,36030.0,1356883366
14999,Mālpura,Malpura,26.28,75.38,India,IN,IND,Rājasthān,,36028.0,1356775815
15001,Pihānī,Pihani,27.6199,80.2034,India,IN,IND,Uttar Pradesh,,36014.0,1356285844
15005,Shirdi,Shirdi,19.77,74.48,India,IN,IND,Mahārāshtra,,36004.0,1356109433
15013,Nīm ka Thāna,Nim ka Thana,27.735,75.7797,India,IN,IND,Rājasthān,,36000.0,1356235224
15014,Taloda,Taloda,21.5607,74.22,India,IN,IND,Mahārāshtra,,36000.0,1356014572
15018,Naduvattam,Naduvattam,11.0583,75.8569,India,IN,IND,Kerala,,35996.0,1356136151
15019,Chekkal,Chekkal,8.3653,77.1075,India,IN,IND,Tamil Nādu,,35992.0,1356208488
15031,Tarikere,Tarikere,13.7104,75.8122,India,IN,IND,Karnātaka,,35942.0,1356964443
15045,Mokokchūng,Mokokchung,26.32,94.5,India,IN,IND,Nāgāland,,35913.0,1356880084
15047,Majhaul,Majhaul,25.557,86.128,India,IN,IND,Bihār,,35905.0,1356299488
15055,Partūr,Partur,19.5911,76.2161,India,IN,IND,Mahārāshtra,,35883.0,1356565221
15065,Jalārpet,Jalarpet,12.5703,78.5732,India,IN,IND,Tamil Nādu,,35860.0,1356919193
15068,Tirkadavūr,Tirkadavur,8.9206,76.5948,India,IN,IND,Kerala,,35859.0,1356163717
15073,Huzūrnagar,Huzurnagar,16.9,79.8833,India,IN,IND,Telangāna,,35850.0,1356954462
15081,Pantnagar,Pantnagar,28.97,79.41,India,IN,IND,Uttarākhand,,35820.0,1356915541
15086,Kāttipparutti,Kattipparutti,10.8833,76.05,India,IN,IND,Kerala,,35795.0,1356030239
15101,Kalakkādu,Kalakkadu,8.5138,77.5494,India,IN,IND,Tamil Nādu,,35758.0,1356157318
15107,Kharagpur,Kharagpur,25.1245,86.5558,India,IN,IND,Bihār,,35739.0,1356238766
15127,Shiggaon,Shiggaon,14.991,75.223,India,IN,IND,Karnātaka,,35678.0,1356564009
15128,Mahna,Mahna,30.228,74.9937,India,IN,IND,Punjab,,35678.0,1356169491
15133,Hole Narsipur,Hole Narsipur,12.7863,76.2433,India,IN,IND,Karnātaka,,35671.0,1356844043
15144,Chītāpur,Chitapur,17.1201,77.0869,India,IN,IND,Karnātaka,,35647.0,1356846578
15156,Medchal,Medchal,17.6297,78.4814,India,IN,IND,Telangāna,,35611.0,1356009043
15165,Narsampet,Narsampet,17.9285,79.8925,India,IN,IND,Telangāna,,35571.0,1356029838
15168,Uravakonda,Uravakonda,14.95,77.27,India,IN,IND,Andhra Pradesh,,35565.0,1356897305
15169,Savanūr,Savanur,14.9731,75.3328,India,IN,IND,Karnātaka,,35563.0,1356852026
15178,Rafiganj,Rafiganj,24.82,84.65,India,IN,IND,Bihār,,35536.0,1356030907
15179,Aravankara,Aravankara,11.0745,75.9369,India,IN,IND,Kerala,,35534.0,1356979542
15184,Sirohi,Sirohi,24.885,72.8625,India,IN,IND,Rājasthān,,35531.0,1356102938
15195,Udhampur,Udhampur,32.916,75.1419,India,IN,IND,Jammu and Kashmīr,,35507.0,1356335272
15202,Umarga,Umarga,17.84,76.6217,India,IN,IND,Mahārāshtra,,35477.0,1356601429
15204,Hamīrpur,Hamirpur,25.95,80.15,India,IN,IND,Uttar Pradesh,,35475.0,1356235903
15225,Ulliyil,Ulliyil,12.0333,75.65,India,IN,IND,Kerala,,35429.0,1356180111
15250,Guskhara,Guskhara,23.5,87.75,India,IN,IND,West Bengal,,35388.0,1356041960
15288,Chakapara,Chakapara,22.63,88.35,India,IN,IND,West Bengal,,35282.0,1356000447
15291,Sūrandai,Surandai,8.9773,77.4206,India,IN,IND,Tamil Nādu,,35272.0,1356097080
15313,Usilampatti,Usilampatti,9.9651,77.7885,India,IN,IND,Tamil Nādu,,35219.0,1356683619
15332,Perunād,Perunad,8.9563,76.64,India,IN,IND,Kerala,,35173.0,1356163431
15343,Giddalūr,Giddalur,15.3764,78.9251,India,IN,IND,Andhra Pradesh,,35150.0,1356420019
15347,Pāppinisshēri,Pappinissheri,11.95,75.35,India,IN,IND,Kerala,,35134.0,1356597627
15349,Tāzhakara,Tazhakara,9.2551,76.5539,India,IN,IND,Kerala,,35126.0,1356160979
15353,Pandaul,Pandaul,26.2517,86.0747,India,IN,IND,Bihār,,35113.0,1356870725
15355,Bibhutpur,Bibhutpur,25.6878,85.9992,India,IN,IND,Bihār,,35105.0,1356475713
15358,Rāwatsār,Rawatsar,29.28,74.38,India,IN,IND,Rājasthān,,35102.0,1356147857
15362,Pulppatta,Pulppatta,11.1511,76.0669,India,IN,IND,Kerala,,35093.0,1356026753
